movieId,title,genre,timestamp
230,Fazer Bageri söker säljare till Umeå,Lastbilsförare|Sollefteå|Ansvarstagande|Körkort CE,441770965201
231,Nu söker vi en driven C- chaufför till vår kund i Växjö,Lastbilsförare|Örnsköldsvik|Empatisk|Snabb|Körkort CE,441770968753
232,Distributionschaufför med C-KORT för omgående anställning i TRELLEBORG,Lastbilsförare|Härnösand|positiv| Snabb|Körkort CE,441770974902
233,"Utlastare / Chaufför natt CE-kort, Sundsvall",Lastbilsförare|Sundsvall|Empatisk|Arbetsam|Snabb|Ansvarstagande|Körkort CE,441770979570
234,"Chaufför, 100%",Lastbilsförare|Timrå|Flexibel|Noggrann|Arbetsam|Körkort CE,441770985772
235,Erfaren CE-Chaufför sökes för heltidstjänst i Härryda!,Lastbilsförare|Ånge|positiv| Arbetsam|Snabb|Körkort CE,441770988808
236,Lastväxlarchaufför i Stockholm,Lastbilsförare|Sollefteå|Flexibel|positiv| Noggrann|Körkort CE,441770993560
237,"Produktionsenhetsansvarig – Återvinningsmiljöer, kärl och rum.",Lastbilsförare|Ånge|Social|Ansvarstagande| Stresstålig|Analytisk|Körkort CE,441770997427
238,"C-chaufför med truckkort sökes på deltid, Karlskoga",Lastbilsförare|Örnsköldsvik|Empatisk|Flexibel|positiv|Körkort CE,441771002193
239,Lastväxlarchaufför till avfallstransporter,Lastbilsförare|Kramfors|Friskvård|Promenad|Snabb|Körkort CE,441771005413
240,CE-korts chaufför natt,Lastbilsförare|Härnösand|Promenad|Strukturerad|Körkort CE,441771009008
241,Serviceinriktad renhållningschaufför med c-kort,Lastbilsförare|Sundsvall|Flexibel|serviceminded|Körkort CE,441771012700
242,Serviceinriktad renhållningschaufför med c-kort,Lastbilsförare|Härnösand|Promenad|Säljinriktad| Stresstålig|Körkort CE,441771025586
243,CE-chaufförer sökes för start omgående,Lastbilsförare|Härnösand|Flexibel|Körkort CE,441771031587
244,Polfärskt Örebro söker säljande distributör,Lastbilsförare|Timrå|Bada|positiv| Arbetsam|Körkort CE,441771033811
245,Chaufför med C-behörighet + YKB,Lastbilsförare|Ånge|Friskvård|Promenad|Empatisk|Körkort CE,441771036883
246,Kranbilschaufför/Bärgare,Lastbilsförare|Sollefteå|Friskvård|Stresstålig|Körkort CE,441771040576
247,C-Chaufförer på deltid till Thomas Betong,Lastbilsförare|Örnsköldsvik|Snabb|Körkort CE,441771043713
248,Chaufför biltransport CE kort,Lastbilsförare|Kramfors|Flexibel|Körkort CE,441771046313
249,Erfaren säljare med C-kort till Trollhättan,Lastbilsförare|Härnösand|positiv| Noggrann|Körkort CE,441771048967
250,Erfaren säljare med C-kort till Uddevalla,Lastbilsförare|Sundsvall|Noggrann|Körkort CE,441771053764
251,Distributionschaufför - C och CE-behörighet,Lastbilsförare|Härnösand|Snabb|Körkort CE,441771058350
252,Claessons Transport AB söker erfarna CE-chaufförer!,Lastbilsförare|Sundsvall|Empatisk|Säljinriktad|Körkort CE,441771060580
253,Erfaren CE-sjåfør søkes til langsiktig oppdrag i Tromsø!,Lastbilsförare|Timrå|Snabb|Ansvarstagande|Körkort CE,441771064041
254,TopWork söker C-chaufför...,Lastbilsförare|Ånge|Arbetsam|självgående|Körkort CE,441771067219
255,Betongbilschaufför,Lastbilsförare|Örnsköldsvik|positiv| Arbetsam|Körkort CE,441771070076
256,Ser du etter en ekstrajobb som distribusjonssjåfør?,Lastbilsförare|Sollefteå|Flexibel|Stresstålig|Körkort CE,441771073041
257,Sökes C-Chaufför som önskar jobba som betongpumpmaskinist!,Lastbilsförare|Härnösand|positiv| Noggrann|Snabb|Körkort CE,441771081230
258,Dragbil chaufför,Lastbilsförare|Sundsvall|Noggrann|Arbetsam|Ansvarstagande|Körkort CE,441771086766
259,Biltransportör Jönköping,Lastbilsförare|Ånge|Social|Strukturerad|Körkort CE,441771088687
260,CE chaufför i Västerås,Lastbilsförare|Timrå|Empatisk|Arbetsam|Körkort CE,441771093886
261,CE Chaufför (daglots) sökes i Eskilstuna omgående,Lastbilsförare|Ånge|Noggrann|Strukturerad|Körkort CE,441771097022
262,Lastväxlare / Schaktbil med beredskap C e,Lastbilsförare|Sollefteå|Snabb|Körkort CE,441771099397
263,Transportarbetare sökes till Karlskoga,Lastbilsförare|Örnsköldsvik|Flexibel|Körkort CE,441771102009
264,Personal inom Flytt och Transport - Uppsala,Lastbilsförare|Kramfors|Friskvård|självgående|Körkort CE,441771104684
265,Återvinningschaufför i Stockholm för jobb över jul och nyår!,Lastbilsförare|Timrå|Promenad|Social|Noggrann|Körkort CE,441771107809
266,Chaufförer 2 st,Lastbilsförare|Sollefteå|Social|självgående|Körkort CE,441771110355
267,Chaufför till Idrott och Arbetsmarknadsservice,Lastbilsförare|Örnsköldsvik|Flexibel|Körkort CE,441771112874
268,Kranbilschaufför,Lastbilsförare|Härnösand|Noggrann|Körkort CE,441771115868
269,CE förare sökes!,Lastbilsförare|Sundsvall|Flexibel|Noggrann|Körkort CE,441771119201
270,Chaufför extra/deltid med C-kort,Lastbilsförare|Timrå|Flexibel|Noggrann|Snabb|Körkort CE,441771121867
271,"C-korts chaufför , Flytt och möbelmontering",Lastbilsförare|Ånge|Empatisk|Noggrann|Säljinriktad|Körkort CE,441771125145
272,Schaktbil Förare,Lastbilsförare|Sollefteå|Snabb|Körkort CE,441771128349
273,Chaufförer sökes i Umeåområdet,Lastbilsförare|Ånge|Noggrann|Körkort CE,441771130735
274,C-kort chaufför för olika uppdrag,Lastbilsförare|Sollefteå|Bada|Promenad|Flexibel|Strukturerad|Körkort CE,441771133696
275,Tillsvidareanställd säljande distributör Pågen Luleå,Lastbilsförare|Härnösand|Noggrann|serviceminded|Körkort CE,441771136811
276,Chaufför med c-kort.,Lastbilsförare|Härnösand|Snabb|Körkort CE,441771140221
277,Torrsugschaufförer sökes,Lastbilsförare|Sundsvall|Noggrann|Snabb|Körkort CE,441771143090
278,C-korts chaufför sökes till Rosersberg,Lastbilsförare|Timrå|Ansvarstagande| Säljinriktad|Körkort CE,441771146287
279,C/CE Chaufför sökes,Lastbilsförare|Ånge|Flexibel|Körkort CE,441771149058
280,Säljande distributör till [Norra Stockholm],Lastbilsförare|Timrå|Noggrann|Körkort CE,441771152249
281,Säljande distributör till [Norra Stockholm],Lastbilsförare|Sollefteå|Säljinriktad| Stresstålig|självgående|Körkort CE,441771155326
282,"C-kortschaufför, Upplands Väsby",Lastbilsförare|Örnsköldsvik|Noggrann|Ansvarstagande| Stresstålig|Körkort CE,441771157750
283,Fjärrchaufför - Jönköping,Lastbilsförare|Sollefteå|Flexibel|positiv|Körkort CE,441771161063
284,Spolbilsförare,Lastbilsförare|Ånge|Promenad|Flexibel|Arbetsam|Körkort CE,441771164942
285,Vinsta Åkeri söker förare,Lastbilsförare|Ånge|Promenad|Social|Arbetsam|Körkort CE,441771170599
286,Uppdrag för C-kort chaufförer,Lastbilsförare|Örnsköldsvik|Arbetsam|självgående|Körkort CE,441771173453
287,Norrland Express söker CE chaufför,Lastbilsförare|Kramfors|Noggrann|Arbetsam|Snabb|Körkort CE,441771177430
288,Förare till slam/spolbil,Lastbilsförare|Sundsvall|Empatisk|Ansvarstagande|Körkort CE,441771180180
289,Chaufför - Helsingborg/Ängelholm,Lastbilsförare|Härnösand|Snabb|Ansvarstagande| Säljinriktad|Körkort CE,441771183886
290,CE Chauffor med YKB,Lastbilsförare|Sollefteå|Flexibel|positiv| Stresstålig|Körkort CE,441771186731
291,Bilbärgare,Lastbilsförare|Härnösand|Flexibel|Noggrann|Arbetsam|Körkort CE,441771191312
292,Chafför mellan Spanien och Stockholm CE,Lastbilsförare|Sundsvall|Flexibel|självgående|Körkort CE,441771194766
293,CE chaufförer,Lastbilsförare|Timrå|Arbetsam|Snabb|Körkort CE,441771197269
294,CE-Chaufför distribution,Lastbilsförare|Ånge|positiv| Strukturerad|Körkort CE,441771199495
295,Vi söker spolbilstekniker och torrsugschaufför till NHS!,Lastbilsförare|Sollefteå|Social|Stresstålig|Körkort CE,441771202960
296,Lastväxlarförare,Lastbilsförare|Ånge|Noggrann|Ansvarstagande|Körkort CE,441771208428
297,Tankbilschaufför,Lastbilsförare|Sollefteå|Promenad|Säljinriktad| Strukturerad| självgående|Körkort CE,441771212854
298,CE-chaufförer sökes för långsiktigt uppdrag!,Lastbilsförare|Örnsköldsvik|Social|positiv| Noggrann|Körkort CE,441771215372
299,Distributionsförare med CE-körkort sökes!,Lastbilsförare|Härnösand|Bada|Snabb|Ansvarstagande| Stresstålig|Körkort CE,441771218450
300,Duktig CE-chaufför sökes!,Lastbilsförare|Sundsvall|Snabb|Säljinriktad|Körkort CE,441771223444
301,CE-chaufför Gävle,Lastbilsförare|Timrå|Flexibel|Noggrann|Körkort CE,441771226209
302,C/CE-chaufförer för olika uppdrag i Stockholm,Lastbilsförare|Ånge|Promenad|Arbetsam|Snabb|Ansvarstagande|Körkort CE,441771228781
303,Vi söker C-chaufförer med tillgång till Lastbil/Flak för kortare uppdrag.,Lastbilsförare|Ånge|Kommunikativ| Strukturerad|Körkort CE,441771232472
304,CE chaufför Stockholm,Lastbilsförare|Sollefteå|Noggrann|Arbetsam|Körkort CE,441771234839
305,Chaufför sökes till Skövde,Lastbilsförare|Örnsköldsvik|positiv| Noggrann|Körkort CE,441771237381
306,Chaufför sökes till Skövde,Lastbilsförare|Örnsköldsvik|positiv| Noggrann|Körkort CE,441771372109
307,Operatör,Operatör|Härnösand|positiv| Snabb|Körkort CE,441771378964
308,Maskinsnickare med inriktning Trä,Operatör|Sundsvall|Flexibel|positiv| Stresstålig|Gymnasiet,441771383617
309,Maskinoperatör/truckförare sökes till företag i Ryd!,Operatör|Timrå|Snabb|Gymnasiet,441771386944
310,Maskinsnickare,Operatör|Ånge|Flexibel|Gymnasiet,441771390628
311,Snickare/ montör,Operatör|Sollefteå|Promenad|positiv| Stresstålig|Gymnasiet|Körkort B,441771394599
312,Operatör,Operatör|Örnsköldsvik|Social|positiv| Arbetsam|Körkort B,441771399304
313,CNC Operatör,Operatör|Örnsköldsvik|Noggrann|Arbetsam|Snabb|Körkort B,441771404284
314,Produktionsansvarig operatör,Operatör|Kramfors|Friskvård|Social|Arbetsam|självgående|Gymnasiet|Körkort B,441771411552
315,Operatör i Mullsjö,Operatör|Sollefteå|Promenad|Social|Empatisk|Flexibel|positiv| Stresstålig|Gymnasiet|Körkort B,441771500085
316,CNC operatör längdsvarvning,Operatör|Härnösand|Social|Flexibel|Körkort B,441773980876
317,CNC operatör / Maskinarbetare,Operatör|Sundsvall|Flexibel|Gymnasiet|Körkort B,441773983584
318,Nitator söker Operatör till Måleriet,Operatör|Timrå|Flexibel|Körkort B,441773986291
319,CNC operatör för kommande uppdrag,Operatör|Ånge|Friskvård|Gymnasiet,441773989296
320,"Operatör, maskinell brodyr till Swedol-TOOLS",Operatör|Sollefteå|Flexibel|Körkort B,441773992236
321,CNC operatör svarvning Traub TNX/TNC,Operatör|Örnsköldsvik|Flexibel|Körkort B,441773995092
322,Operatör till Talent Plastics Laxå AB,Operatör|Kramfors|Empatisk|Ansvarstagande|Gymnasiet|Körkort B,441773998629
323,Operatör sökes till uppdrag i Södertälje,Operatör|Härnösand|självgående|Gymnasiet|Körkort B,441774004912
324,Operatör till varmförzinkningen på Smekab Citylife,Operatör|Sundsvall|Social|självgående|Körkort B,441774009159
325,CNC operatör för uppdrag hos kund,Operatör|Timrå|Stresstålig|Körkort B,441774012192
326,Operatör till SNA Europe i Lidköping,Operatör|Ånge|positiv|Gymnasiet|Körkort B,441774015136
327,CNC operatör inom skärning till LKAB Mekaniska,Operatör|Sollefteå|kreativ|Gymnasiet|Körkort B,441774284944
328,Operatör inom formsprutning - Norr om Ängelholm,Operatör|Örnsköldsvik|Friskvård|Social|Gymnasiet|Körkort B,441774289327
329,Svenska Retursystem AB Örebro söker Operatör Leverans,Operatör|Örnsköldsvik|Friskvård|Körkort B,441774291958
330,CNC Operatör / Svarvare sökes till modern maskinpark!,Operatör|Kramfors|Empatisk|Körkort B,441774294753
331,Ledigt jobb som operatör på färgfabrik i Arlöv,Operatör|Härnösand|Flexibel|Körkort B,441774297377
332,Driftig operatör för utomhusarbete till kund ,Operatör|Sundsvall|Noggrann|Körkort B,441774302012
333,CNC LEGO SANDVIKEN söker en erfaren CNC progammerare,Operatör|Timrå|Strukturerad|Körkort B,441774304418
334,Vill du jobba som operatör med inriktning robotcell?,Operatör|Ånge|Flexibel|Körkort B,441774307188
335,Operatör till Servicecenter för MTR Facility Management Dag och Natt,Operatör|Sollefteå|kreativ|Körkort CE,441774309781
336,På uppdrag av vår kund Exeger söker vi nu en screenprintare!,Operatör|Sollefteå|Noggrann|Körkort B,441774312108
337,TopWork söker hyveloperatör,Operatör|Ånge|Flexibel|Körkort B,441774316231
338,Erfaren Maskinoperatör,Operatör|Sundsvall|Social|Ansvarstagande|Körkort B,441774319620
339,Vi söker operatörer i Åtvidaberg,Operatör|Timrå|Social|självgående|Körkort B,441774322983
340,CNC-Operatör - Mönsterås - En tjänst med inslag av trä!,Operatör|Ånge|Friskvård|serviceminded|Körkort B,441774325971
341,Maskinoperatör till Jönköping,Operatör|Örnsköldsvik|Flexibel|kreativ|Körkort B,441774328371
342,Hyveloperatör till Bergnäset,Operatör|Kramfors|Flexibel|kreativ|Körkort B,441774331083
343,SSAB - Underhållsoperatörer verkstadsmaskiner till SSABs centrala verkstad,Operatör|Härnösand|positiv| Stresstålig|Körkort B,441774334128
344,Erfaren montör till Stig Wahlströms hydraulik.,Operatör|Sundsvall|Promenad|Stresstålig|Körkort B,441774336523
345,Nitator söker Operatörer till Monteringen,Operatör|Timrå|Social|självgående|Körkort B,441774338946
346,Operatörer till Polisens kontaktcenter (PKC) i Luleå och ,Operatör|Ånge|Stresstålig|Körkort B,441774341851
347,CNC-Operatörer/fräsning,Operatör|Härnösand|Noggrann|Körkort B,441774344896
348,Maskinoperatörer,Operatör|Sundsvall|positiv|Körkort B,441774346892
349,Kvalificerad CNC-Operatör sökes!,Operatör|Timrå|Stresstålig|Körkort B,441774348925
350,Vi söker en teknisk processoperatör!,Operatör|Sollefteå|positiv|Körkort B,441774354130
351,2 operatörer sökes till Falck Räddningskår AB,Operatör|Örnsköldsvik|Social|Körkort B,441774362069
352,På uppdrag av vår kund Exeger söker vi nu maskinoperatörer!,Operatör|Kramfors|Ansvarstagande| Stresstålig|Körkort B,441774364004
353,Maskinoperatörer till Finspång,Operatör|Härnösand|Empatisk|positiv|Körkort B,441774366016
354,Montör,Operatör|Härnösand|Empatisk|Noggrann|Gymnasiet|Körkort B,441774368485
355,Uniflex söker Operatörer till Nammo Sweden i Karlsborg,Operatör|Sundsvall|positiv| Arbetsam|Gymnasiet|Körkort B,441774370755
356,Process operatörer till Flexotryckpress,Operatör|Timrå|Promenad|Flexibel|Körkort B,441774372927
357,Erfaren operatör/ställare till expanderande produktion i Hörby,Operatör|Ånge|Strukturerad| självgående|Körkort B,441774375480
358,Fordonsmontör till Adient,Operatör|Kramfors|Social|positiv|Körkort B,441774378630
359,Fordonsmontör till AdientOk,Operatör|Härnösand|Ansvarstagande| Stresstålig|Körkort B,441774383630
360,Montör/Operatör till Plasman i Göteborg,Operatör|Sundsvall|Ansvarstagande| Stresstålig|Körkort B,441774386267
361,Sommarjobba på Bollsta sågverk 2021,Operatör|Timrå|Arbetsam|Snabb|Körkort B,441774388344
362,Sågverksoperatör till Setra Hasselfors,Operatör|Ånge|Friskvård|Empatisk|Körkort B,441774391042
363,Vi söker Operatörer,Operatör|Örnsköldsvik|Bada|Stresstålig|Gymnasiet|Körkort B,441774393785
364,Träindustriarbetare till Derome Husproduktion i Väröbacka,Operatör|Kramfors|Empatisk|Snabb|Gymnasiet|Körkort B,441774396516
365,Produktionspersonal Höganäs Sweden AB,Operatör|Härnösand|positiv| Noggrann|Gymnasiet|Körkort B,441774401476
366,Maskinoperatör norr om Ängelholm,Operatör|Sundsvall|Social|självgående|Gymnasiet|Körkort B,441774404855
367,Montör,Operatör|Härnösand|Ansvarstagande| Stresstålig|Körkort B,441774407303
368,SEMESTERVIKARIERANDE BERGARBETARE,Operatör|Sundsvall|Bada|positiv|Körkort B,441774409616
369,Erfaren CNC fräsare för trä,Operatör|Timrå|Empatisk|Noggrann|Körkort B,441774411774
370,Maskinoperatörer sökes till Norrköping.,Operatör|Ånge|Promenad|Stresstålig|Gymnasiet|Körkort CE,441774414880
371,Maskinoperatörer sökes till Finspång,Operatör|Timrå|Flexibel|Körkort B,441774416959
372,Semestervikarierande Bergarbetare,Operatör|Ånge|Friskvård|självgående|Körkort B,441774419103
373,Funktionsansvarig till Säkerhetsenheten,Operatör|Sollefteå|Empatisk|kreativ|Gymnasiet|Körkort B,441774421122
374,Vi söker en Kantbockare,Operatör|Örnsköldsvik|Fotboll|kreativ|Körkort CE|Körkort B,441774423219
375,"Vi söker svarvare, manuell",Operatör|Härnösand|Empatisk|självgående|Körkort B,441774425711
376,Är du vår nya CNC Operatör?,Operatör|Ånge|Noggrann|Arbetsam|Körkort B,441774427828
377,Industriarbetare för framtida uppdrag i GGVV-regionen,Operatör|Sollefteå|Ansvarstagande| Stresstålig|Körkort B,441774430120
378,CNC operatörer,Operatör|Timrå|Friskvård|Empatisk|Gymnasiet,441774432459
379,NOC extrajobb kväll/natt/helg,Operatör|Örnsköldsvik|Ansvarstagande| Stresstålig|Körkort B,441774434947
380,Operatörer sökes till läkemedelsföretag i Södertälje,Operatör|Örnsköldsvik|självgående|Gymnasiet,441774437037
381,Signaloperatör vid Särskilda sambandsenheten SSE,Operatör|Örnsköldsvik|Flexibel|positiv|Gymnasiet,441774439319
382,NORRBOTTENS BÄSTA CNC-OPERATÖR SÖKES,Operatör|Härnösand|Promenad|självgående|Gymnasiet,441774442816
383,Just nu söker vi CNC operatörer/svarvare till kund i Kungsör,Operatör|Kramfors|Ansvarstagande| Stresstålig|Gymnasiet|Körkort B,441774445548
384,CNC Servicetekniker-Jönköping,Operatör|Härnösand|Social|Noggrann|Gymnasiet|Körkort B,441774448354
385,CNC Servicetekniker,Operatör|Sundsvall|Strukturerad| självgående|Körkort B,441774456672
386,CNC Servicetekniker-Värnamo,Operatör|Timrå|positiv| Noggrann|Körkort B,441774459506
387,Förare/Operatör till Infranord,Operatör|Timrå|Empatisk|Flexibel|Gymnasiet,441774461640
388,Teknisk operatör vid Sektionen för operativ teknik,Operatör|Ånge|Flexibel|Gymnasiet,441774464598
389,Maskinsnickare med inriktning,Operatör|Sollefteå|Promenad|Flexibel|Gymnasiet,441774468456
390,Maskinoperatör/truckförare sökes,Operatör|Örnsköldsvik|Bada|Arbetsam|Gymnasiet|Körkort B,441774471665
391,Extrajobb som maskinoperatör,Operatör|Kramfors|Bada|kreativ|Gymnasiet,441774473929
392,Maskinsnickare,Operatör|Härnösand|Fotboll|Bada|Gymnasiet,441774477093
393,Snickare/ montör,Operatör|Timrå|Fotboll|Bada|Gymnasiet,441774479216
394,Operatör,Operatör|Ånge|Fotboll|Friskvård|kreativ|Gymnasiet,441774481736
395,Operatör,Operatör|Sollefteå|Empatisk|Flexibel|positiv|Gymnasiet,441774484197
396,CNC Operatör,Operatör|Sollefteå|Empatisk|Flexibel|positiv| Arbetsam|Gymnasiet,441774486972
397,Operatör Behovsanställning,Operatör|Härnösand|Fotboll|Bada|Friskvård|Gymnasiet,441774489160
398,Erfaren operatör,Operatör|Sundsvall|Friskvård|Promenad|Empatisk|Gymnasiet,441774491616
399,Produktionsansvarig operatör,Operatör|Timrå|Fotboll|Bada|Friskvård|Promenad|Gymnasiet,441774494008
400,Operatör till säkerhetsenheten,Operatör|Ånge|Fotboll|Friskvård|Promenad|Social|Gymnasiet,441774497223
401,Operatör till säkerhetsenheten,Operatör|Kramfors|Fotboll|Bada|Promenad|Empatisk|Gymnasiet|Körkort B,441774502991
402,Tekniskt intresserad operatör,Operatör|Härnösand|Flexibel|Noggrann|Arbetsam|Snabb|Gymnasiet|Körkort B,441774506437
403,Operatör i Mullsjö,Operatör|Sundsvall|positiv| Noggrann|Arbetsam|Snabb|Gymnasiet,441774509956
404,Ställare / Operatör,Operatör|Sollefteå|Fotboll|Bada|Promenad|Körkort B,441774512715
405,CNC operatör längdsvarvning,Operatör|Härnösand|Fotboll|Friskvård|Social|Gymnasiet,441774515336
406,CNC operatör / Maskinarbetare,Operatör|Sundsvall|Fotboll|Bada|Promenad|Social|Gymnasiet|Körkort B,441774517831
407,Läkare Närhälsan Gråbo vårdcentral,Läkare|Härnösand|Bada|Promenad|Social|Empatisk|Legitimerad|Högskola|Körkort B,441774525114
408,Legitimerad Läkare,Läkare|Sundsvall|Friskvård|Promenad|Social|Arbetsam|Legitimerad|Högskola|Körkort B,441774528099
409,Läkare Allmänmedicin,Läkare|Timrå|Promenad|Empatisk|Flexibel|Legitimerad|Högskola,441774532712
410,Leg. Läkare Vårdcentral Hjärtat i Helsingborg ,Läkare|Timrå|Bada|Promenad|Flexibel|positiv| Strukturerad|Legitimerad|Högskola,441774535951
411,Legitimerad Läkare SKHLM Vårdcentral AB,Läkare|Ånge|Promenad|Flexibel|Noggrann|Analytisk|Legitimerad|Högskola,441774539008
412,Legitimerad läkare,Läkare|Sollefteå|Empatisk|Stresstålig|Analytisk|Legitimerad|Högskola,441774541621
413,Legitimerad läkare Region Uppsala,Läkare|Örnsköldsvik|Social|Empatisk|positiv|Legitimerad|Högskola,441774544139
414,Läkare akutsjukvård Region Uppsala,Läkare|Kramfors|Social|Empatisk|Flexibel|Legitimerad|Högskola,441774547280
415,Läkare och Specialistläkare OMSORG & BEHANDLING,Läkare|Härnösand|Promenad|Flexibel|Legitimerad|Högskola,441774550030
416,Läkare och Specialistläkare,Läkare|Timrå|Social|Flexibel|positiv| Arbetsam|Legitimerad|Högskola,441774561400
417,Läkare och Specialistläkare,Läkare|Härnösand|Social|Empatisk|Flexibel|Snabb|Legitimerad|Högskola,441774566891
418,Läkare och Specialistläkare OMSORG & BEHANDLING,Läkare|Härnösand|Social|Empatisk|Flexibel|Legitimerad|Högskola,441774575009
419,Läkare och Specialistläkare OMSORG & BEHANDLING,Läkare|Härnösand|Promenad|Social|Flexibel|Legitimerad|Högskola|Körkort B,441774602549
420,Läkare och Specialistläkare OMSORG & BEHANDLING - Hofors,Läkare|Sundsvall|Bada|Social|Empatisk|Analytisk|Legitimerad|Högskola,441774606983
421,Läkare och Specialistläkare OMSORG & BEHANDLING Bollnäs,Läkare|Sundsvall|Friskvård|Kommunikativ| självgående|Legitimerad|Högskola,441774610852
422,Läkare och Specialistläkare OMSORG & BEHANDLING - Åmål,Läkare|Timrå|Flexibel|Arbetsam|Legitimerad|Högskola,441774614308
423,Läkare och Specialistläkare OMSORG & BEHANDLING - Vänersborg,Läkare|Timrå|Stresstålig|Analytisk|Legitimerad|Högskola,441774617127
424,Läkare och Specialistläkare OMSORG & BEHANDLING - Vårgårda,Läkare|Ånge|Empatisk|positiv| Snabb|Legitimerad|Högskola,441774620614
425,Läkare och Specialistläkare OMSORG & BEHANDLING - Vara,Läkare|Sollefteå|Empatisk|positiv|Legitimerad|Högskola,441774623073
426,Läkare och Specialistläkare OMSORG & BEHANDLING - Uddevalla,Läkare|Örnsköldsvik|Friskvård|Empatisk|Flexibel|Legitimerad|Högskola,441774625526
427,Läkare och Specialistläkare OMSORG & BEHANDLING - Töreboda,Läkare|Örnsköldsvik|Promenad|Flexibel|positiv|Legitimerad|Högskola,441774631982
428,Läkare och Specialistläkare OMSORG & BEHANDLING - Tranemo,Läkare|Härnösand|Social|Flexibel|Noggrann|Legitimerad|Högskola,441774634637
429,Läkare och Specialistläkare,Läkare|Kramfors|Friskvård|Analytisk|Legitimerad|Högskola,441774638394
430,Läkare och Specialistläkare OMSORG & BEHANDLING - Tibro,Läkare|Härnösand|Friskvård|Empatisk|Flexibel|Legitimerad|Högskola,441774641055
431,Läkare och Specialistläkare OMSORG & BEHANDLING - Strömstad,Läkare|Härnösand|Empatisk|Flexibel|Snabb|Legitimerad|Högskola,441774644022
432,Läkare och Specialistläkare OMSORG & BEHANDLING - Forshaga,Läkare|Härnösand|Fotboll|Noggrann|Arbetsam|Ansvarstagande|Legitimerad|Högskola,441774649307
433,Läkare och Specialistläkare OMSORG & BEHANDLING - Stockholm,Läkare|Örnsköldsvik|Noggrann|Arbetsam|Säljinriktad| Stresstålig|Legitimerad,441774652552
434,Läkare och Specialistläkare OMSORG & BEHANDLING - Sollentuna,Läkare|Kramfors|Empatisk|Flexibel|positiv|Legitimerad|Högskola|Körkort B,441774655737
435,Leg läkare och sjuksköterska ARKADENS LÄKARMOTTAGNING ,Läkare|Härnösand|Empatisk|Flexibel|Arbetsam|Legitimerad|Högskola|Körkort B,441774659463
436,"Läkare till Vårdcentralen Degeberga Region Skåne, Primärvården",Läkare|Härnösand|Bada|Friskvård|Ansvarstagande| Analytisk|Legitimerad|Högskola,441774662989
437,"Läkare till Södersjukhuset, spontanansökan Södersjukhuset SÖS - Stockholm",Läkare|Ånge|Noggrann|Arbetsam|Snabb|Legitimerad|Högskola,441774666164
438,Legitimerad läkare till Sölvesborgs vårdcentral Region Blekinge,Läkare|Timrå|Bada|Friskvård|Social|självgående|Legitimerad|Högskola,441774669778
439,Läkare till primärvården inom Stockholm Medcura AB,Läkare|Örnsköldsvik|Social|Empatisk|Flexibel|Legitimerad|Högskola,441774672644
440,Leg. Läkare sökes till bemanningsuppdrag,Läkare|Kramfors|Empatisk|Noggrann|Stresstålig|Legitimerad|Högskola|Körkort B,441774675552
441,Leg. Läkare sökes till bemanningsuppdrag,Läkare|Härnösand|Flexibel|positiv| Stresstålig|Legitimerad|Högskola|Körkort B,441774678532
442,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning - Anderstorp,Läkare|Sundsvall|Friskvård|Strukturerad| kreativ|Legitimerad|Högskola,441774681357
443,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning - Arjeplog,Läkare|Timrå|Social|Flexibel|positiv|Legitimerad|Högskola|Körkort B,441774684466
444,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning - Arvika,Läkare|Härnösand|Fotboll|Social|kreativ|Legitimerad|Högskola|Körkort B,441774687384
445,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning - Askersund ,Läkare|Sundsvall|Promenad|Social|Flexibel|Legitimerad|Högskola,441774689842
446,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning ,Läkare|Timrå|Fotboll|Bada|Promenad|Legitimerad|Högskola|Körkort CE,441774692725
447,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning - Borlänge ,Läkare|Sundsvall|Snabb|Stresstålig|Analytisk| kreativ|Legitimerad|Högskola|Körkort B,441774696535
448,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning - Bäckefors,Läkare|Timrå|Snabb|Stresstålig|Analytisk| Kommunikativ|Legitimerad|Högskola,441774699521
449,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning - Båstad,Läkare|Ånge|Social|Empatisk|positiv| Noggrann|Arbetsam|Legitimerad|Högskola,441774702602
450,Leg. Läkare sökes till bemanningsuppdrag Viva Bemanning - Degerfors ,Läkare|Örnsköldsvik|Bada|Social|Stresstålig|Analytisk|Legitimerad|Högskola|Körkort B,441774706563
451,Leg. Läkare sökes till bemanningsuppdrag,Läkare|Härnösand|Flexibel|Noggrann|Arbetsam|Legitimerad|Högskola,441774710197
452,Leg. Läkare sökes till bemanningsuppdrag,Läkare|Kramfors|Empatisk|Flexibel|positiv| kreativ|Legitimerad|Högskola|Körkort B,441774720568
453,Leg. Läkare sökes till bemanningsuppdrag,Läkare|Timrå|Bada|Promenad|Social|Legitimerad|Högskola,441774729506
